transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,tansaction_id
4742,4/9/2019,0.0,16,1,2.0,
4743,4/9/2019,0.0,12,1,3.75,
4744,4/9/2019,0.0,16,1,2.0,
4745,4/9/2019,0.0,16,1,2.0,
4746,4/9/2019,0.0,4,1,3.5,
4747,4/9/2019,788.0,7,1,2.0,
4748,4/9/2019,0.0,14,1,5.0,
4749,4/9/2019,0.0,6,1,5.0,
4750,4/9/2019,18.0,1,1,2.0,
4751,4/9/2019,138.0,3,2,3.0,
4752,4/9/2019,651.0,12,1,3.75,
4753,4/9/2019,651.0,14,1,5.0,
4754,4/9/2019,544.0,15,2,4.0,
4755,4/9/2019,39.0,12,1,3.75,
4756,4/9/2019,39.0,1,1,2.0,
4757,4/9/2019,0.0,11,1,2.75,
4758,4/9/2019,0.0,13,1,4.75,
4759,4/9/2019,320.0,5,1,4.5,
4760,4/9/2019,760.0,10,2,4.0,
4761,4/9/2019,0.0,11,1,2.75,
4762,4/9/2019,254.0,14,1,5.0,
4763,4/9/2019,95.0,16,2,2.0,
4764,4/9/2019,0.0,4,1,3.5,
4765,4/9/2019,0.0,15,2,4.0,
4766,4/9/2019,0.0,12,1,3.75,
4767,4/9/2019,0.0,5,1,4.5,
4768,4/9/2019,490.0,15,1,4.0,
4769,4/9/2019,0.0,12,1,3.75,
4770,4/9/2019,0.0,13,1,4.75,
4771,4/9/2019,0.0,12,1,3.75,
4772,4/9/2019,0.0,13,1,4.75,
4773,4/9/2019,0.0,12,2,3.75,
4774,4/9/2019,573.0,6,2,5.0,
4775,4/9/2019,528.0,10,1,4.0,
4776,4/9/2019,0.0,5,1,4.5,
4777,4/9/2019,0.0,7,2,2.0,
4778,4/9/2019,608.0,3,2,3.0,
4779,4/9/2019,120.0,16,1,2.0,
4780,4/9/2019,163.0,2,1,2.5,
4781,4/9/2019,15.0,15,2,4.0,
4782,4/9/2019,0.0,12,1,3.75,
4783,4/9/2019,0.0,13,2,4.75,
4784,4/9/2019,0.0,13,2,4.75,
4785,4/9/2019,0.0,7,1,2.0,
4786,4/9/2019,0.0,16,1,2.0,
4787,4/9/2019,0.0,2,1,2.5,
4788,4/9/2019,0.0,7,1,2.0,
4789,4/9/2019,368.0,7,1,2.0,
4790,4/9/2019,368.0,12,1,3.75,
4791,4/9/2019,368.0,12,1,3.75,
4792,4/9/2019,368.0,9,1,3.5,
4793,4/9/2019,368.0,10,1,4.0,
4794,4/9/2019,0.0,5,2,4.5,
4795,4/9/2019,714.0,10,2,4.0,
4796,4/9/2019,0.0,3,1,3.0,
4797,4/9/2019,0.0,10,1,4.0,
4798,4/9/2019,0.0,2,1,2.5,
4799,4/9/2019,0.0,7,1,2.0,
4800,4/9/2019,0.0,8,2,2.5,
4801,4/9/2019,0.0,5,1,4.5,
4802,4/9/2019,0.0,10,1,4.0,
4803,4/9/2019,0.0,6,1,5.0,
4804,4/9/2019,0.0,14,1,5.0,
4805,4/9/2019,0.0,11,1,2.75,
4806,4/9/2019,404.0,6,2,5.0,
4807,4/9/2019,693.0,16,2,2.0,
4808,4/9/2019,0.0,8,1,2.5,
4809,4/9/2019,0.0,1,1,2.0,
4810,4/9/2019,0.0,13,1,4.75,
4811,4/9/2019,0.0,12,1,3.75,
4812,4/9/2019,0.0,11,1,2.75,
4813,4/9/2019,0.0,7,1,2.0,
4814,4/9/2019,0.0,13,1,4.75,
4815,4/9/2019,0.0,8,2,2.5,
4816,4/9/2019,270.0,2,1,2.5,
4817,4/9/2019,0.0,3,1,3.0,
4818,4/9/2019,0.0,13,1,4.75,
4819,4/9/2019,790.0,6,2,5.0,
4820,4/9/2019,790.0,6,2,5.0,
4821,4/9/2019,410.0,13,1,4.75,
4822,4/9/2019,0.0,3,2,3.0,
4823,4/9/2019,0.0,14,1,5.0,
4824,4/9/2019,0.0,7,1,2.0,
4825,4/9/2019,0.0,9,1,3.5,
4826,4/9/2019,749.0,8,1,2.5,
4827,4/9/2019,0.0,16,1,2.0,
4828,4/9/2019,0.0,10,1,4.0,
4829,4/9/2019,0.0,9,1,3.5,
4830,4/9/2019,66.0,3,1,3.0,
4831,4/9/2019,0.0,14,1,5.0,
4832,4/9/2019,308.0,11,1,2.75,
4833,4/9/2019,0.0,6,1,5.0,
4834,4/9/2019,0.0,7,1,2.0,
4835,4/9/2019,0.0,5,1,4.5,
4836,4/9/2019,0.0,6,2,5.0,
4837,4/9/2019,144.0,4,2,3.5,
4838,4/9/2019,144.0,6,1,5.0,
4839,4/9/2019,0.0,5,2,4.5,
4840,4/9/2019,211.0,4,2,3.5,
4841,4/9/2019,707.0,6,2,5.0,
4842,4/9/2019,707.0,3,1,3.0,
4843,4/9/2019,0.0,13,2,4.75,
4844,4/9/2019,0.0,2,1,2.5,
4845,4/9/2019,201.0,8,2,2.5,
4846,4/9/2019,201.0,10,1,4.0,
4847,4/9/2019,0.0,16,1,2.0,
4848,4/9/2019,0.0,13,1,4.75,
4849,4/9/2019,0.0,2,1,2.5,
4850,4/9/2019,0.0,16,1,2.0,
4851,4/9/2019,0.0,15,1,4.0,
4852,4/9/2019,472.0,10,1,4.0,
4853,4/9/2019,472.0,2,1,2.5,
4854,4/9/2019,472.0,14,1,5.0,
4855,4/9/2019,10.0,9,1,3.5,
4856,4/9/2019,10.0,7,1,2.0,
4857,4/9/2019,409.0,6,1,5.0,
4858,4/9/2019,446.0,10,1,4.0,
4859,4/9/2019,368.0,15,1,4.0,
4860,4/9/2019,0.0,10,2,4.0,
4861,4/9/2019,0.0,6,1,5.0,
4862,4/9/2019,6.0,12,1,3.75,
4863,4/9/2019,0.0,4,2,3.5,
4864,4/9/2019,215.0,4,1,3.5,
4865,4/9/2019,215.0,12,1,3.75,
4866,4/9/2019,734.0,10,2,4.0,
4867,4/9/2019,175.0,1,1,2.0,
4868,4/9/2019,481.0,6,2,5.0,
4869,4/9/2019,481.0,8,1,2.5,
4870,4/9/2019,0.0,14,1,5.0,
4871,4/9/2019,218.0,15,1,4.0,
4872,4/9/2019,218.0,3,1,3.0,
4873,4/9/2019,0.0,4,1,3.5,
4874,4/9/2019,0.0,15,1,4.0,
4875,4/9/2019,0.0,10,2,4.0,
4876,4/9/2019,392.0,12,2,3.75,
4877,4/9/2019,396.0,2,1,2.5,
4878,4/9/2019,0.0,5,1,4.5,
4879,4/9/2019,0.0,5,1,4.5,
4880,4/9/2019,379.0,3,1,3.0,
4881,4/9/2019,303.0,6,1,5.0,
4882,4/9/2019,791.0,7,1,2.0,
4883,4/9/2019,0.0,3,1,3.0,
4884,4/9/2019,0.0,1,2,2.0,
4885,4/9/2019,0.0,2,1,2.5,
4886,4/9/2019,789.0,4,2,3.5,
4887,4/9/2019,0.0,5,1,4.5,
4888,4/9/2019,737.0,9,2,3.5,
4889,4/9/2019,318.0,15,1,4.0,
4890,4/9/2019,0.0,15,1,4.0,
4891,4/9/2019,533.0,11,2,2.75,
4892,4/9/2019,411.0,1,2,2.0,
4893,4/9/2019,35.0,2,2,2.5,
4894,4/9/2019,476.0,11,1,2.75,
4895,4/9/2019,608.0,9,1,3.5,
4896,4/9/2019,718.0,15,1,4.0,
4897,4/9/2019,564.0,16,1,2.0,
4898,4/9/2019,423.0,13,1,4.75,
4899,4/9/2019,0.0,5,1,4.5,
4900,4/9/2019,0.0,9,1,3.5,
4901,4/9/2019,160.0,4,1,3.5,
4902,4/9/2019,0.0,15,1,4.0,
4903,4/9/2019,0.0,7,1,2.0,
4904,4/9/2019,0.0,3,1,3.0,
4905,4/9/2019,0.0,5,1,4.5,
4906,4/9/2019,15.0,11,1,2.75,
4907,4/9/2019,577.0,12,1,3.75,
4908,4/9/2019,577.0,6,1,5.0,
4909,4/9/2019,643.0,6,1,5.0,
4910,4/9/2019,0.0,7,2,2.0,
4911,4/9/2019,14.0,12,1,3.75,
4912,4/9/2019,0.0,7,1,2.0,
4913,4/9/2019,0.0,16,2,2.0,
4914,4/9/2019,704.0,3,1,3.0,
4915,4/9/2019,704.0,4,1,3.5,
4916,4/9/2019,721.0,14,2,5.0,
4917,4/9/2019,532.0,3,1,3.0,
4918,4/9/2019,134.0,12,1,3.75,
4919,4/9/2019,0.0,16,2,2.0,
4920,4/9/2019,0.0,1,1,2.0,
4921,4/9/2019,209.0,15,1,4.0,
4922,4/9/2019,0.0,7,2,2.0,
4923,4/9/2019,120.0,9,2,3.5,
4924,4/9/2019,99.0,2,1,2.5,
4925,4/9/2019,356.0,9,1,3.5,
4926,4/9/2019,356.0,6,1,5.0,
4927,4/9/2019,0.0,3,1,3.0,
4928,4/9/2019,0.0,2,1,2.5,
4929,4/9/2019,0.0,3,1,3.0,
4930,4/9/2019,0.0,11,1,2.75,
4931,4/9/2019,0.0,13,1,4.75,
4932,4/9/2019,0.0,12,1,3.75,
4933,4/9/2019,0.0,15,2,4.0,
4934,4/9/2019,277.0,14,1,5.0,
4935,4/9/2019,0.0,6,1,5.0,
4936,4/9/2019,0.0,11,2,2.75,
4937,4/9/2019,0.0,15,1,4.0,
4938,4/9/2019,0.0,10,1,4.0,
4939,4/9/2019,0.0,6,2,5.0,
4940,4/9/2019,648.0,15,2,4.0,
4941,4/9/2019,16.0,15,2,4.0,
4942,4/9/2019,0.0,5,2,4.5,
4943,4/9/2019,18.0,15,1,4.0,
4944,4/9/2019,0.0,15,1,4.0,
4945,4/9/2019,0.0,3,1,3.0,
4946,4/9/2019,598.0,10,1,4.0,
4947,4/9/2019,598.0,1,1,2.0,
4948,4/9/2019,269.0,2,1,2.5,
4949,4/9/2019,0.0,11,1,2.75,
4950,4/9/2019,0.0,4,1,3.5,
4951,4/9/2019,0.0,12,1,3.75,
4952,4/9/2019,0.0,16,1,2.0,
4953,4/9/2019,726.0,4,1,3.5,
4954,4/9/2019,313.0,16,1,2.0,
4955,4/9/2019,318.0,1,1,2.0,
4956,4/9/2019,0.0,10,1,4.0,
4957,4/9/2019,470.0,9,2,3.5,
4958,4/9/2019,621.0,8,1,2.5,
4959,4/9/2019,0.0,12,1,3.75,
4960,4/9/2019,0.0,7,1,2.0,
4961,4/9/2019,0.0,3,1,3.0,
4962,4/9/2019,0.0,5,1,4.5,
4963,4/9/2019,768.0,10,2,4.0,
4964,4/9/2019,768.0,6,1,5.0,
4965,4/9/2019,577.0,7,1,2.0,
4966,4/9/2019,685.0,9,1,3.5,
4967,4/9/2019,0.0,7,2,2.0,
4968,4/9/2019,0.0,11,1,2.75,
4969,4/9/2019,0.0,2,1,2.5,
4970,4/9/2019,0.0,4,1,3.5,
4971,4/9/2019,0.0,10,2,4.0,
4972,4/9/2019,271.0,15,1,4.0,
4973,4/9/2019,271.0,3,1,3.0,
4974,4/9/2019,45.0,3,2,3.0,
4975,4/9/2019,45.0,4,1,3.5,
4976,4/9/2019,0.0,4,2,3.5,
4977,4/9/2019,0.0,12,1,3.75,
4978,4/9/2019,0.0,5,1,4.5,
4979,4/9/2019,0.0,9,1,3.5,
4980,4/9/2019,0.0,7,2,2.0,
4981,4/9/2019,0.0,3,1,3.0,
4982,4/9/2019,0.0,9,1,3.5,
4983,4/9/2019,200.0,10,1,4.0,
4984,4/9/2019,0.0,1,1,2.0,
4985,4/9/2019,0.0,3,2,3.0,
4986,4/9/2019,710.0,6,2,5.0,
4987,4/9/2019,0.0,14,2,5.0,
4988,4/9/2019,0.0,13,2,4.75,
4989,4/9/2019,0.0,7,1,2.0,
4990,4/9/2019,676.0,15,1,4.0,
4991,4/9/2019,676.0,16,1,2.0,
4992,4/9/2019,610.0,4,1,3.5,
4993,4/9/2019,438.0,14,2,5.0,
4994,4/9/2019,0.0,7,2,2.0,
4995,4/9/2019,642.0,15,1,4.0,
4996,4/9/2019,458.0,4,2,3.5,
4997,4/9/2019,0.0,7,1,2.0,
4998,4/9/2019,226.0,6,2,5.0,
4999,4/9/2019,118.0,4,1,3.5,
5000,4/9/2019,675.0,14,1,5.0,
5001,4/9/2019,0.0,9,1,3.5,
5002,4/9/2019,0.0,15,1,4.0,
5003,4/9/2019,0.0,6,2,5.0,
5004,4/9/2019,0.0,4,1,3.5,
5005,4/9/2019,329.0,6,1,5.0,
5006,4/9/2019,0.0,9,1,3.5,
5007,4/9/2019,0.0,1,1,2.0,
5008,4/9/2019,597.0,9,2,3.5,
5009,4/9/2019,597.0,11,1,2.75,
5010,4/9/2019,0.0,14,1,5.0,
5011,4/9/2019,0.0,10,1,4.0,
5012,4/9/2019,122.0,2,1,2.5,
5013,4/9/2019,799.0,2,1,2.5,
5014,4/9/2019,628.0,8,1,2.5,
5015,4/9/2019,608.0,15,1,4.0,
5016,4/9/2019,699.0,5,1,4.5,
5017,4/9/2019,379.0,16,1,2.0,
5018,4/9/2019,347.0,3,1,3.0,
5019,4/9/2019,347.0,13,1,4.75,
5020,4/9/2019,347.0,15,1,4.0,
5021,4/9/2019,0.0,14,2,5.0,
5022,4/9/2019,29.0,16,1,2.0,
5023,4/9/2019,29.0,16,1,2.0,
5024,4/9/2019,306.0,15,1,4.0,
5025,4/9/2019,642.0,13,2,4.75,
5026,4/9/2019,422.0,11,2,2.75,
5027,4/9/2019,422.0,6,1,5.0,
5028,4/9/2019,157.0,7,1,2.0,
5029,4/9/2019,0.0,1,2,2.0,
5030,4/9/2019,0.0,2,2,2.5,
5031,4/9/2019,0.0,4,1,3.5,
5032,4/9/2019,664.0,3,1,3.0,
5033,4/9/2019,664.0,15,1,4.0,
5034,4/9/2019,355.0,10,2,4.0,
5035,4/9/2019,0.0,15,1,4.0,
5036,4/9/2019,0.0,16,1,2.0,
5037,4/9/2019,0.0,5,1,4.5,
5038,4/9/2019,383.0,11,1,2.75,
5039,4/9/2019,0.0,6,1,5.0,
5040,4/9/2019,0.0,8,2,2.5,
5041,4/9/2019,0.0,12,1,3.75,
5042,4/9/2019,0.0,11,1,2.75,
5043,4/9/2019,282.0,7,1,2.0,
5044,4/9/2019,540.0,2,1,2.5,
5045,4/9/2019,540.0,1,1,2.0,
5046,4/9/2019,114.0,15,1,4.0,
5047,4/9/2019,0.0,12,1,3.75,
5048,4/9/2019,640.0,9,1,3.5,
5049,4/9/2019,640.0,9,1,3.5,
5050,4/9/2019,313.0,11,1,2.75,
5051,4/9/2019,0.0,14,1,5.0,
5052,4/9/2019,48.0,14,1,5.0,
5053,4/9/2019,520.0,4,2,3.5,
5054,4/9/2019,585.0,7,1,2.0,
5055,4/9/2019,424.0,10,2,4.0,
5056,4/9/2019,463.0,10,2,4.0,
5057,4/9/2019,0.0,5,1,4.5,
5058,4/9/2019,607.0,11,2,2.75,
5059,4/9/2019,607.0,3,1,3.0,
5060,4/9/2019,0.0,13,1,4.75,
5061,4/9/2019,0.0,6,1,5.0,
5062,4/9/2019,0.0,16,1,2.0,
5063,4/9/2019,653.0,7,1,2.0,
5064,4/9/2019,653.0,5,1,4.5,
5065,4/9/2019,0.0,5,1,4.5,
5066,4/9/2019,0.0,9,1,3.5,
5067,4/9/2019,0.0,8,1,2.5,
5068,4/9/2019,0.0,3,2,3.0,
5069,4/9/2019,112.0,5,1,4.5,
5070,4/9/2019,387.0,5,1,4.5,
5071,4/9/2019,51.0,15,1,4.0,
5072,4/9/2019,365.0,11,1,2.75,
5073,4/10/2019,160.0,7,2,2.0,
5074,4/10/2019,172.0,2,2,2.5,
5075,4/10/2019,179.0,7,2,2.0,
5076,4/10/2019,92.0,5,2,4.5,
5077,4/10/2019,89.0,14,2,5.0,
5078,4/10/2019,769.0,11,1,2.75,
5079,4/10/2019,0.0,16,2,2.0,
5080,4/10/2019,208.0,6,1,5.0,
5081,4/10/2019,208.0,10,1,4.0,
5082,4/10/2019,0.0,14,2,5.0,
5083,4/10/2019,0.0,10,1,4.0,
5084,4/10/2019,0.0,11,1,2.75,
5085,4/10/2019,0.0,16,1,2.0,
5086,4/10/2019,520.0,7,1,2.0,
5087,4/10/2019,562.0,1,2,2.0,
5088,4/10/2019,0.0,2,1,2.5,
5089,4/10/2019,0.0,12,1,3.75,
5090,4/10/2019,0.0,12,2,3.75,
5091,4/10/2019,0.0,1,1,2.0,
5092,4/10/2019,0.0,10,1,4.0,
5093,4/10/2019,0.0,3,2,3.0,
5094,4/10/2019,0.0,5,2,4.5,
5095,4/10/2019,0.0,10,1,4.0,
5096,4/10/2019,0.0,2,2,2.5,
5097,4/10/2019,0.0,12,2,3.75,
5098,4/10/2019,0.0,16,2,2.0,
5099,4/10/2019,0.0,16,1,2.0,
5100,4/10/2019,0.0,16,1,2.0,
5101,4/10/2019,0.0,14,2,5.0,
5102,4/10/2019,323.0,13,1,4.75,
5103,4/10/2019,323.0,12,1,3.75,
5104,4/10/2019,0.0,10,2,4.0,
5105,4/10/2019,318.0,8,2,2.5,
5106,4/10/2019,318.0,11,1,2.75,
5107,4/10/2019,0.0,11,2,2.75,
5108,4/10/2019,67.0,11,1,2.75,
5109,4/10/2019,0.0,4,1,3.5,
5110,4/10/2019,0.0,7,1,2.0,
5111,4/10/2019,0.0,14,2,5.0,
5112,4/10/2019,0.0,12,1,3.75,
5113,4/10/2019,0.0,1,1,2.0,
5114,4/10/2019,146.0,5,1,4.5,
5115,4/10/2019,625.0,16,1,2.0,
5116,4/10/2019,0.0,3,2,3.0,
5117,4/10/2019,0.0,11,1,2.75,
5118,4/10/2019,0.0,2,2,2.5,
5119,4/10/2019,10.0,16,2,2.0,
5120,4/10/2019,0.0,8,2,2.5,
5121,4/10/2019,0.0,3,2,3.0,
5122,4/10/2019,685.0,16,1,2.0,
5123,4/10/2019,0.0,13,1,4.75,
5124,4/10/2019,117.0,1,2,2.0,
5125,4/10/2019,198.0,13,2,4.75,
5126,4/10/2019,198.0,9,1,3.5,
5127,4/10/2019,198.0,15,1,4.0,
5128,4/10/2019,198.0,11,1,2.75,
5129,4/10/2019,0.0,1,2,2.0,
5130,4/10/2019,0.0,13,2,4.75,
5131,4/10/2019,0.0,11,2,2.75,
5132,4/10/2019,0.0,4,2,3.5,
5133,4/10/2019,0.0,6,2,5.0,
5134,4/10/2019,0.0,10,2,4.0,
5135,4/10/2019,0.0,14,1,5.0,
5136,4/10/2019,0.0,12,2,3.75,
5137,4/10/2019,0.0,2,1,2.5,
5138,4/10/2019,0.0,4,1,3.5,
5139,4/10/2019,0.0,6,1,5.0,
5140,4/10/2019,480.0,11,2,2.75,
5141,4/10/2019,0.0,2,2,2.5,
5142,4/10/2019,0.0,9,2,3.5,
5143,4/10/2019,287.0,9,1,3.5,
5144,4/10/2019,0.0,9,1,3.5,
5145,4/10/2019,0.0,1,1,2.0,
5146,4/10/2019,0.0,15,1,4.0,
5147,4/10/2019,547.0,7,1,2.0,
5148,4/10/2019,547.0,12,1,3.75,
5149,4/10/2019,0.0,7,1,2.0,
5150,4/10/2019,0.0,6,1,5.0,
5151,4/10/2019,0.0,13,1,4.75,
5152,4/10/2019,0.0,14,2,5.0,
5153,4/10/2019,0.0,10,1,4.0,
5154,4/10/2019,687.0,9,2,3.5,
5155,4/10/2019,0.0,3,1,3.0,
5156,4/10/2019,71.0,14,1,5.0,
5157,4/10/2019,0.0,13,2,4.75,
5158,4/10/2019,0.0,1,1,2.0,
5159,4/10/2019,310.0,9,2,3.5,
5160,4/10/2019,310.0,1,1,2.0,
5161,4/10/2019,760.0,5,2,4.5,
5162,4/10/2019,0.0,2,2,2.5,
5163,4/10/2019,0.0,12,1,3.75,
5164,4/10/2019,0.0,11,2,2.75,
5165,4/10/2019,0.0,7,1,2.0,
5166,4/10/2019,266.0,7,1,2.0,
5167,4/10/2019,548.0,10,2,4.0,
5168,4/10/2019,548.0,14,1,5.0,
5169,4/10/2019,4.0,12,1,3.75,
5170,4/10/2019,456.0,7,2,2.0,
5171,4/10/2019,456.0,11,1,2.75,
5172,4/10/2019,0.0,8,2,2.5,
5173,4/10/2019,255.0,9,2,3.5,
5174,4/10/2019,255.0,16,1,2.0,
5175,4/10/2019,0.0,3,1,3.0,
5176,4/10/2019,0.0,15,1,4.0,
5177,4/10/2019,762.0,10,1,4.0,
5178,4/10/2019,0.0,4,2,3.5,
5179,4/10/2019,0.0,3,1,3.0,
5180,4/10/2019,0.0,7,2,2.0,
5181,4/10/2019,0.0,5,1,4.5,
5182,4/10/2019,0.0,14,1,5.0,
5183,4/10/2019,0.0,11,1,2.75,
5184,4/10/2019,0.0,9,1,3.5,
5185,4/10/2019,0.0,13,2,4.75,
5186,4/10/2019,0.0,15,1,4.0,
5187,4/10/2019,0.0,10,2,4.0,
5188,4/10/2019,0.0,2,1,2.5,
5189,4/10/2019,0.0,7,2,2.0,
5190,4/10/2019,0.0,16,1,2.0,
5191,4/10/2019,295.0,15,1,4.0,
5192,4/10/2019,315.0,1,1,2.0,
5193,4/10/2019,315.0,13,1,4.75,
5194,4/10/2019,0.0,7,2,2.0,
5195,4/10/2019,328.0,2,2,2.5,
5196,4/10/2019,409.0,15,1,4.0,
5197,4/10/2019,409.0,13,1,4.75,
5198,4/10/2019,0.0,7,2,2.0,
5199,4/10/2019,571.0,6,1,5.0,
5200,4/10/2019,529.0,2,2,2.5,
5201,4/10/2019,254.0,13,1,4.75,
5202,4/10/2019,0.0,3,1,3.0,
5203,4/10/2019,0.0,4,2,3.5,
5204,4/10/2019,0.0,4,1,3.5,
5205,4/10/2019,0.0,7,2,2.0,
5206,4/10/2019,180.0,7,2,2.0,
5207,4/10/2019,275.0,1,2,2.0,
5208,4/10/2019,448.0,16,1,2.0,
5209,4/10/2019,0.0,5,2,4.5,
5210,4/10/2019,0.0,7,2,2.0,
5211,4/10/2019,0.0,2,1,2.5,
5212,4/10/2019,0.0,15,2,4.0,
5213,4/10/2019,197.0,1,2,2.0,
5214,4/10/2019,197.0,4,1,3.5,
5215,4/10/2019,0.0,8,1,2.5,
5216,4/10/2019,651.0,8,1,2.5,
5217,4/10/2019,248.0,8,1,2.5,
5218,4/10/2019,0.0,4,1,3.5,
5219,4/10/2019,468.0,1,1,2.0,
5220,4/10/2019,468.0,1,2,2.0,
5221,4/10/2019,0.0,7,2,2.0,
5222,4/10/2019,0.0,2,1,2.5,
5223,4/10/2019,301.0,8,1,2.5,
5224,4/10/2019,430.0,8,2,2.5,
5225,4/10/2019,0.0,8,1,2.5,
5226,4/10/2019,154.0,16,2,2.0,
5227,4/10/2019,0.0,10,2,4.0,
5228,4/10/2019,99.0,10,1,4.0,
5229,4/10/2019,217.0,9,1,3.5,
5230,4/10/2019,39.0,8,2,2.5,
5231,4/10/2019,154.0,12,2,3.75,
5232,4/10/2019,0.0,4,2,3.5,
5233,4/10/2019,273.0,15,1,4.0,
5234,4/10/2019,0.0,12,2,3.75,
5235,4/10/2019,0.0,6,1,5.0,
5236,4/10/2019,95.0,10,1,4.0,
5237,4/10/2019,22.0,13,2,4.75,
5238,4/10/2019,0.0,13,2,4.75,
5239,4/10/2019,0.0,12,1,3.75,
5240,4/10/2019,0.0,5,1,4.5,
5241,4/10/2019,0.0,3,1,3.0,
5242,4/10/2019,133.0,16,2,2.0,
5243,4/10/2019,0.0,9,1,3.5,
5244,4/10/2019,0.0,1,2,2.0,
5245,4/10/2019,269.0,4,2,3.5,
5246,4/10/2019,269.0,10,1,4.0,
5247,4/10/2019,0.0,8,2,2.5,
5248,4/10/2019,0.0,4,2,3.5,
5249,4/10/2019,0.0,5,2,4.5,
5250,4/10/2019,413.0,9,2,3.5,
5251,4/10/2019,413.0,14,1,5.0,
5252,4/10/2019,0.0,14,1,5.0,
5253,4/10/2019,0.0,5,1,4.5,
5254,4/10/2019,645.0,13,1,4.75,
5255,4/10/2019,645.0,16,1,2.0,
5256,4/10/2019,0.0,2,2,2.5,
5257,4/10/2019,0.0,14,2,5.0,
5258,4/10/2019,463.0,3,1,3.0,
5259,4/10/2019,101.0,1,1,2.0,
5260,4/10/2019,101.0,1,1,2.0,
5261,4/10/2019,131.0,13,2,4.75,
5262,4/10/2019,131.0,13,1,4.75,
5263,4/10/2019,48.0,11,2,2.75,
5264,4/10/2019,733.0,14,2,5.0,
5265,4/10/2019,0.0,4,2,3.5,
5266,4/10/2019,744.0,11,2,2.75,
5267,4/10/2019,0.0,15,2,4.0,
5268,4/10/2019,0.0,4,2,3.5,
5269,4/10/2019,130.0,5,1,4.5,
5270,4/10/2019,154.0,6,2,5.0,
5271,4/10/2019,154.0,6,2,5.0,
5272,4/10/2019,0.0,14,2,5.0,
5273,4/10/2019,0.0,8,1,2.5,
5274,4/10/2019,692.0,11,1,2.75,
5275,4/10/2019,0.0,11,1,2.75,
5276,4/10/2019,319.0,12,1,3.75,
5277,4/10/2019,0.0,10,2,4.0,
5278,4/10/2019,0.0,5,2,4.5,
5279,4/10/2019,27.0,2,1,2.5,
5280,4/10/2019,605.0,2,1,2.5,
5281,4/10/2019,0.0,7,2,2.0,
5282,4/10/2019,0.0,5,1,4.5,
5283,4/10/2019,302.0,15,2,4.0,
5284,4/10/2019,302.0,7,1,2.0,
5285,4/10/2019,0.0,11,1,2.75,
5286,4/10/2019,747.0,16,2,2.0,
5287,4/10/2019,0.0,14,1,5.0,
5288,4/10/2019,0.0,13,1,4.75,
5289,4/10/2019,0.0,3,2,3.0,
5290,4/10/2019,0.0,4,1,3.5,
5291,4/10/2019,0.0,3,1,3.0,
5292,4/10/2019,0.0,1,1,2.0,
5293,4/10/2019,0.0,2,2,2.5,
5294,4/10/2019,0.0,2,1,2.5,
5295,4/10/2019,112.0,7,2,2.0,
5296,4/10/2019,608.0,8,2,2.5,
5297,4/10/2019,119.0,14,2,5.0,
5298,4/10/2019,570.0,13,1,4.75,
5299,4/10/2019,56.0,16,2,2.0,
5300,4/10/2019,56.0,8,1,2.5,
5301,4/10/2019,746.0,16,2,2.0,
5302,4/10/2019,0.0,1,2,2.0,
5303,4/10/2019,0.0,12,1,3.75,
5304,4/10/2019,0.0,16,1,2.0,
5305,4/10/2019,0.0,13,2,4.75,
5306,4/10/2019,0.0,11,1,2.75,
5307,4/10/2019,0.0,16,1,2.0,
5308,4/10/2019,0.0,5,1,4.5,
5309,4/10/2019,0.0,6,2,5.0,
5310,4/10/2019,0.0,10,1,4.0,
5311,4/10/2019,0.0,11,2,2.75,
5312,4/10/2019,0.0,3,2,3.0,
5313,4/10/2019,249.0,1,1,2.0,
5314,4/10/2019,0.0,10,2,4.0,
5315,4/10/2019,329.0,1,2,2.0,
5316,4/10/2019,169.0,15,1,4.0,
5317,4/10/2019,0.0,11,2,2.75,
5318,4/10/2019,0.0,11,1,2.75,
5319,4/10/2019,714.0,2,1,2.5,
5320,4/10/2019,0.0,11,1,2.75,
5321,4/10/2019,0.0,14,2,5.0,
5322,4/10/2019,587.0,11,1,2.75,
5323,4/10/2019,0.0,10,2,4.0,
5324,4/10/2019,16.0,16,2,2.0,
5325,4/10/2019,16.0,6,1,5.0,
5326,4/10/2019,547.0,11,1,2.75,
5327,4/10/2019,541.0,10,1,4.0,
5328,4/10/2019,0.0,1,1,2.0,
5329,4/10/2019,0.0,1,1,2.0,
5330,4/10/2019,0.0,9,2,3.5,
5331,4/10/2019,0.0,2,1,2.5,
5332,4/10/2019,0.0,16,1,2.0,
5333,4/10/2019,0.0,4,1,3.5,
5334,4/10/2019,0.0,2,1,2.5,
5335,4/10/2019,11.0,3,2,3.0,
5336,4/10/2019,11.0,10,1,4.0,
5337,4/10/2019,492.0,7,2,2.0,
5338,4/10/2019,656.0,3,1,3.0,
5339,4/10/2019,0.0,5,1,4.5,
5340,4/10/2019,0.0,11,1,2.75,
5341,4/10/2019,237.0,15,1,4.0,
5342,4/10/2019,693.0,3,1,3.0,
5343,4/10/2019,0.0,8,2,2.5,
5344,4/10/2019,0.0,10,2,4.0,
5345,4/10/2019,33.0,7,2,2.0,
5346,4/10/2019,0.0,13,1,4.75,
5347,4/10/2019,617.0,12,1,3.75,
5348,4/10/2019,617.0,13,1,4.75,
